,Year,Month,NHI_SWIR_Basic_Oxygen_Furnace_Slag_Q80_max,NHI_SWIR_Basic_Oxygen_Furnace_Slag_Q80_sum,NHI_SWIR_Basic_Oxygen_Furnace_Slag_sum_max,NHI_SWIR_Basic_Oxygen_Furnace_Slag_sum_sum,NHI_SWNIR_Basic_Oxygen_Furnace_Slag_Q80_max,NHI_SWNIR_Basic_Oxygen_Furnace_Slag_Q80_sum,NHI_SWNIR_Basic_Oxygen_Furnace_Slag_sum_max,NHI_SWNIR_Basic_Oxygen_Furnace_Slag_sum_sum,TAI_Basic_Oxygen_Furnace_Slag_Q80_max,TAI_Basic_Oxygen_Furnace_Slag_Q80_sum,TAI_Basic_Oxygen_Furnace_Slag_sum_max,TAI_Basic_Oxygen_Furnace_Slag_sum_sum,NHI_SWIR_Blast_Furnace_A_Q80_max,NHI_SWIR_Blast_Furnace_A_Q80_sum,NHI_SWIR_Blast_Furnace_A_sum_max,NHI_SWIR_Blast_Furnace_A_sum_sum,NHI_SWNIR_Blast_Furnace_A_Q80_max,NHI_SWNIR_Blast_Furnace_A_Q80_sum,NHI_SWNIR_Blast_Furnace_A_sum_max,NHI_SWNIR_Blast_Furnace_A_sum_sum,TAI_Blast_Furnace_A_Q80_max,TAI_Blast_Furnace_A_Q80_sum,TAI_Blast_Furnace_A_sum_max,TAI_Blast_Furnace_A_sum_sum,NHI_SWIR_Blast_Furnace_B_Q80_max,NHI_SWIR_Blast_Furnace_B_Q80_sum,NHI_SWIR_Blast_Furnace_B_sum_max,NHI_SWIR_Blast_Furnace_B_sum_sum,NHI_SWNIR_Blast_Furnace_B_Q80_max,NHI_SWNIR_Blast_Furnace_B_Q80_sum,NHI_SWNIR_Blast_Furnace_B_sum_max,NHI_SWNIR_Blast_Furnace_B_sum_sum,TAI_Blast_Furnace_B_Q80_max,TAI_Blast_Furnace_B_Q80_sum,TAI_Blast_Furnace_B_sum_max,TAI_Blast_Furnace_B_sum_sum,NHI_SWIR_Coke_Oven_1_Q80_max,NHI_SWIR_Coke_Oven_1_Q80_sum,NHI_SWIR_Coke_Oven_1_sum_max,NHI_SWIR_Coke_Oven_1_sum_sum,NHI_SWNIR_Coke_Oven_1_Q80_max,NHI_SWNIR_Coke_Oven_1_Q80_sum,NHI_SWNIR_Coke_Oven_1_sum_max,NHI_SWNIR_Coke_Oven_1_sum_sum,TAI_Coke_Oven_1_Q80_max,TAI_Coke_Oven_1_Q80_sum,TAI_Coke_Oven_1_sum_max,TAI_Coke_Oven_1_sum_sum,NHI_SWIR_Coke_Oven_2_Q80_max,NHI_SWIR_Coke_Oven_2_Q80_sum,NHI_SWIR_Coke_Oven_2_sum_max,NHI_SWIR_Coke_Oven_2_sum_sum,NHI_SWNIR_Coke_Oven_2_Q80_max,NHI_SWNIR_Coke_Oven_2_Q80_sum,NHI_SWNIR_Coke_Oven_2_sum_max,NHI_SWNIR_Coke_Oven_2_sum_sum,TAI_Coke_Oven_2_Q80_max,TAI_Coke_Oven_2_Q80_sum,TAI_Coke_Oven_2_sum_max,TAI_Coke_Oven_2_sum_sum,NHI_SWIR_Dump_Q80_max,NHI_SWIR_Dump_Q80_sum,NHI_SWIR_Dump_sum_max,NHI_SWIR_Dump_sum_sum,NHI_SWNIR_Dump_Q80_max,NHI_SWNIR_Dump_Q80_sum,NHI_SWNIR_Dump_sum_max,NHI_SWNIR_Dump_sum_sum,TAI_Dump_Q80_max,TAI_Dump_Q80_sum,TAI_Dump_sum_max,TAI_Dump_sum_sum,NHI_SWIR_Flaring_Tower_Q80_max,NHI_SWIR_Flaring_Tower_Q80_sum,NHI_SWIR_Flaring_Tower_sum_max,NHI_SWIR_Flaring_Tower_sum_sum,NHI_SWNIR_Flaring_Tower_Q80_max,NHI_SWNIR_Flaring_Tower_Q80_sum,NHI_SWNIR_Flaring_Tower_sum_max,NHI_SWNIR_Flaring_Tower_sum_sum,TAI_Flaring_Tower_Q80_max,TAI_Flaring_Tower_Q80_sum,TAI_Flaring_Tower_sum_max,TAI_Flaring_Tower_sum_sum,NHI_SWIR_Hot_Metal_Car_6_Q80_max,NHI_SWIR_Hot_Metal_Car_6_Q80_sum,NHI_SWIR_Hot_Metal_Car_6_sum_max,NHI_SWIR_Hot_Metal_Car_6_sum_sum,NHI_SWNIR_Hot_Metal_Car_6_Q80_max,NHI_SWNIR_Hot_Metal_Car_6_Q80_sum,NHI_SWNIR_Hot_Metal_Car_6_sum_max,NHI_SWNIR_Hot_Metal_Car_6_sum_sum,TAI_Hot_Metal_Car_6_Q80_max,TAI_Hot_Metal_Car_6_Q80_sum,TAI_Hot_Metal_Car_6_sum_max,TAI_Hot_Metal_Car_6_sum_sum,NHI_SWIR_Hot_Metal_Car_7_Q80_max,NHI_SWIR_Hot_Metal_Car_7_Q80_sum,NHI_SWIR_Hot_Metal_Car_7_sum_max,NHI_SWIR_Hot_Metal_Car_7_sum_sum,NHI_SWNIR_Hot_Metal_Car_7_Q80_max,NHI_SWNIR_Hot_Metal_Car_7_Q80_sum,NHI_SWNIR_Hot_Metal_Car_7_sum_max,NHI_SWNIR_Hot_Metal_Car_7_sum_sum,TAI_Hot_Metal_Car_7_Q80_max,TAI_Hot_Metal_Car_7_Q80_sum,TAI_Hot_Metal_Car_7_sum_max,TAI_Hot_Metal_Car_7_sum_sum,NHI_SWIR_Hot_Metal_Car_9_Q80_max,NHI_SWIR_Hot_Metal_Car_9_Q80_sum,NHI_SWIR_Hot_Metal_Car_9_sum_max,NHI_SWIR_Hot_Metal_Car_9_sum_sum,NHI_SWNIR_Hot_Metal_Car_9_Q80_max,NHI_SWNIR_Hot_Metal_Car_9_Q80_sum,NHI_SWNIR_Hot_Metal_Car_9_sum_max,NHI_SWNIR_Hot_Metal_Car_9_sum_sum,TAI_Hot_Metal_Car_9_Q80_max,TAI_Hot_Metal_Car_9_Q80_sum,TAI_Hot_Metal_Car_9_sum_max,TAI_Hot_Metal_Car_9_sum_sum,NHI_SWIR_Sintering_Plant_A_Q80_max,NHI_SWIR_Sintering_Plant_A_Q80_sum,NHI_SWIR_Sintering_Plant_A_sum_max,NHI_SWIR_Sintering_Plant_A_sum_sum,NHI_SWNIR_Sintering_Plant_A_Q80_max,NHI_SWNIR_Sintering_Plant_A_Q80_sum,NHI_SWNIR_Sintering_Plant_A_sum_max,NHI_SWNIR_Sintering_Plant_A_sum_sum,TAI_Sintering_Plant_A_Q80_max,TAI_Sintering_Plant_A_Q80_sum,TAI_Sintering_Plant_A_sum_max,TAI_Sintering_Plant_A_sum_sum,NHI_SWIR_Sintering_Plant_B_Q80_max,NHI_SWIR_Sintering_Plant_B_Q80_sum,NHI_SWIR_Sintering_Plant_B_sum_max,NHI_SWIR_Sintering_Plant_B_sum_sum,NHI_SWNIR_Sintering_Plant_B_Q80_max,NHI_SWNIR_Sintering_Plant_B_Q80_sum,NHI_SWNIR_Sintering_Plant_B_sum_max,NHI_SWNIR_Sintering_Plant_B_sum_sum,TAI_Sintering_Plant_B_Q80_max,TAI_Sintering_Plant_B_Q80_sum,TAI_Sintering_Plant_B_sum_max,TAI_Sintering_Plant_B_sum_sum,Date,Value
10,2022,11,-0.25365293,-3.37062218,0.0,-326.756585,-0.590148,-4.46129621,0.0,-419.526927,0.6634751,0.1407081649999999,26.537119,-22.9246408,-0.52025545,-3.69358768,0.0,-60.236608,-0.62295645,-4.70037296,0.0,-76.473237,-0.062711865,-0.669650017,0.0,-12.5821464,0.10042749,-2.47733808,0.0,-51.73963644,-0.17547959,-4.11423132,0.0,-79.9948384,5.3362446,8.434433434999999,57.875492,79.190713,0.15995574,-0.5090606839999999,0.5551065,-23.3039043,0.0008541867,-3.3222255033,0.0,-73.8513388,11.324361,20.03066137,146.42361,277.8629845,-0.110996164,-1.948580234,0.0,-35.3603515,-0.46836868,-4.14319056,0.0,-68.98129,1.5027933,4.556162211,22.398182,61.10458345999999,0.23966378,-0.569638726,0.0,-79.65684730000001,0.5780662,-2.2390119,8.558766,-131.495624,11.514136,30.48734481,273.18118,678.9648328999999,-0.014086112,-2.158346512,0.0,-101.132212,0.54499173,-2.8562672,7.098942,-119.258762,19.07027,21.596358345,235.73276,267.70709536000004,0.14194743,-0.6970034167499999,0.0,-39.93671374,-0.07850702,-2.92474795,0.0,-85.5449865,5.6498547,21.68621213,97.39194,317.6372765,-0.10645894,-3.00241058,0.0,-99.744275,-0.5982875,-4.3702372700000005,0.0,-136.073373,1.1273596,1.2164461599999998,19.609924,9.832258799999998,0.13094878,-2.74962392,0.0,-51.4703059,-0.40253243,-4.3484452000000005,0.0,-71.9498135,4.1617293,4.20304108,32.843224,25.7578428,0.37833852,1.155143845,4.7288527,5.2107882000000005,-0.13921155,-2.7249049,0.0,-52.6932405,13.881954,51.434631235,148.76942,526.211591,0.12430128,-2.69608199,0.4972051,-10.784328,-0.55148596,-4.38866528,0.0,-17.5546611,2.9187229,3.0897131200000003,11.674891,12.35885188,2022-11-01,182
11,2022,12,-0.51246655,-3.14634318,0.0,-295.617375,-0.606539,-3.78455674,0.0,-358.370301,-0.08928572,-0.616185895,0.0,-63.899258,-0.38452852,-3.62438307,0.0,-60.756825,-0.6342869,-4.68679998,0.0,-76.807372,0.20665742,-0.4511395189999999,0.13087296,-12.84185534,0.12636892,-2.018788948,0.6682909,-47.0997889,-0.30588454,-3.97455081,0.0,-76.803594,5.4069614,10.474886194,71.05042,109.3298675,0.2903557,-0.1428304365,1.8763918,-8.04865968,0.2880677,-2.85812482,1.212722,-58.382862,24.136934,39.08551906,263.4154,444.38099495,0.25944784,-0.315924124,2.6068375,-11.5948562,0.19459905,-2.58856005,1.1955161,-50.7126899,15.23718,29.07988753,190.04553,363.007755,0.37281632,-1.17101149,0.0,-98.1635284,0.5989739,-2.86828831,11.176125,-140.717538,20.720255,34.55216776,519.5739,768.7674998,-0.055573646,-1.24574193,0.0,-78.813067,0.258133,-1.29915239,0.96532065,-90.18460575,4.711897,15.08439461,114.10474,316.054125,0.14295419,-0.7941625959999999,2.394325,-37.3138492,0.23758902,-1.4112354685,0.78544796,-52.24101734,13.695913,36.404670809,251.46344,618.954156,0.046866897,-2.700362613,0.0,-74.74950424,-0.124204524,-3.462748064,0.0,-96.38338454,6.361089,5.686345395,93.1453,75.599688,0.3209372,-1.84951221,0.99598134,-35.921173180000004,-0.17441025,-3.2848137900000003,0.0,-56.1050297,8.709859,12.14733166,90.01138,122.792455,0.5168214,1.54090817,5.749153,11.979937,-0.09079963,-2.0589453,0.0,-40.2269149,19.729033,61.41420179,231.62741,684.1787836999999,0.046682376,-1.529840404,0.1867295,-6.119361700000001,-0.631514,-3.42610218,0.0,-13.7044086,1.8237476,2.546425805,7.2949905,10.18570331,2022-12-01,191
12,2023,1,-0.4937047,-1.5098678,0.0,-141.679,-0.58854634,-1.80143151,0.0,-171.861649,-0.04244113,-0.18850042,0.0,-22.3885549,-0.49401397,-1.50223601,0.0,-25.296165,-0.6127816,-1.89826305,0.0,-31.609364,-0.03267974,-0.143337569,0.0,-4.922005,0.1632295,-0.83831307,0.13021272,-18.66688728,-0.32258523,-1.64205105,0.0,-31.0416419,5.388025,5.2988756923,65.38556,62.347974,0.11564625,-0.1541961,0.0,-8.12328809,-0.06898244,-1.16943394,0.0,-29.4909642,5.9245744,8.18010803,113.42717,149.576021,0.17476165,-0.03643345,0.8927595,-5.9688045,-0.2848834,-1.16591632,0.0,-22.5243774,4.629268,8.5910064,64.07887,99.97186299999998,0.25146127,-0.68755055,5.873022,-33.963279,-0.10135029,-1.36238679,0.0,-65.63224550000001,10.30067,10.336276197,306.00174,302.7003284,-0.0023189415,-0.4782171715,0.0,-30.1585413,0.5317969,0.93485904,7.5254364,8.441387200000001,8.293213,16.491129,145.89992,307.436842,-0.12983122,-1.04089415,0.0,-31.8872867,-0.57282287,-1.8172791,0.0,-44.658022,1.2967741,1.390384356,13.073963,10.566862699999998,-0.04818411,-1.1174255199999998,0.0,-41.265295,-0.41748214,-1.66211878,0.0,-53.668057,2.6003468,2.36537883,46.864155,38.7115803,0.20496863,-0.6731432500000001,1.1691983,-17.17480746,0.33311117,-1.08203532,1.2384832,-24.0025945,21.923437,29.26334962,131.65288,202.0116762,0.45551267,1.16854303,4.91049,11.8669271,-0.11027852,-0.8267343599999999,0.0,-16.316741999999998,19.060757,35.65469,222.67982,412.36742,-0.4645645,-1.58033337,0.0,-6.3213334,-0.5542865,-1.78261627,0.0,-7.1304651,0.024038462,-0.406544238,0.09615385,-1.62617695,2023-01-01,187
13,2023,2,0.39683536,-1.19019832,0.0,-168.5456378,-0.4597365,-2.9142288,0.0,-280.220022,8.478059,9.617250941,331.9162,469.7186856,-0.2176934,-2.16085921,0.0,-39.8427503,-0.54923296,-3.11853844,0.0,-51.930177,0.73922414,0.6891849590000001,1.7657856,-2.0775949,-0.0069713686,-2.6121561386,0.0,-50.6994388,-0.5207566,-3.81639016,0.0,-69.2487215,2.1617184,1.7336748439999998,17.458908,7.810526600000001,0.29838827,-0.31920049,2.3373668,-18.2859788,0.32637104,-1.96665871,0.0,-48.4912198,27.163187,32.29309179,266.71704,340.26143359,0.030327374,-1.099610686,0.0,-22.7505707,-0.30125517,-2.72813717,0.0,-47.0216525,4.129456,6.50363599,37.775444,65.77210657,0.19569133,-0.690468494,0.0,-65.51697759999999,-0.5118482,-2.86021738,0.0,-122.334511,4.290012,9.083438365,76.514366,162.97736010399998,0.23224093,-1.085008185,0.0,-57.594679,0.33848646,-0.51083601,7.5001464,-44.19378583,6.850534,14.65570627,138.0818,265.3268976,0.107760064,-0.948456666,1.2724842,-34.2981461,0.06728277,-2.490832,0.0,-63.1534693,11.903935,19.58245828,184.49042,286.0443473,0.08859783,-2.28617956,0.0,-78.2027067,-0.0024944018,-2.9878970018000004,0.0,-97.203856,9.078329,9.532844385,149.23135,161.503437,-0.4989615,-2.575381,0.0,-42.818142,-0.5926249,-3.14160751,0.0,-51.314966,-0.058091287,-0.406432836,0.0,-9.7322003,0.23310773,-0.96711659,2.1576834,-20.0169266,-0.29960233,-2.48299801,0.0,-42.9201358,6.1928253,12.5124300566,70.19855,138.8696123,-0.43267485,-1.96122755,0.0,-7.8449102,-0.57372797,-2.36113661,0.0,-9.4445465,0.10772834,-0.151746455,0.43091336,-0.6069857999999999,2023-02-01,249
14,2023,3,-0.47549856,-4.0119191,0.0,-333.746355,-0.58733326,-5.03837998,0.0,-414.753911,0.0005764067,-0.4216455953,0.0,-48.04359434,0.05782846,-2.23077887,0.0,-45.4546138,-0.53730476,-4.25053225,0.0,-70.0330105,2.3782413,4.203192234,22.963024,31.94642,0.16569856,-1.174143753,1.1108317,-35.6927765,-0.06330086,-3.24530054,0.0,-68.573358,6.794657,14.80260957,94.246605,167.5127691,-0.13277882,-2.39544969,0.0,-53.8404746,-0.5052079,-4.97747462,0.0,-103.210826,1.2636253,3.93050982,17.25724,60.7182747,-0.13007881,-2.46726196,0.0,-45.0690755,-0.29007632,-4.20440492,0.0,-73.2088421,1.7424242,5.697943614,22.105503,62.46707722,0.14721338,-1.412373354,0.0,-94.0960196,-0.104360975,-3.562801175,0.0,-159.18947,5.0773315,13.419314118,109.03932,276.0113242,-0.03442036,-1.678319,0.0,-88.790671,0.18009587,-1.68542022,1.2776314,-83.3486862,5.6180983,13.887820545,82.78724,234.054165,-0.008616757,-2.465666907,0.0,-69.4209636,-0.19272502,-3.79349073,0.0,-98.3410305,4.619001,6.260421147,65.48186,87.62596056000001,-0.042549092,-2.717405242,0.0,-98.364432,-0.21984488,-3.79387034,0.0,-124.309188,3.9158769,4.89415311,56.569145,61.9439469,0.13355765,-1.55717667,0.23835868,-32.417562350000004,-0.29134604,-3.50112744,0.0,-62.522182,5.686151,13.058870465,58.00336,135.1442875,0.41633567,-0.200328333,3.2810454,-17.418666100000003,-0.18734288,-3.85324255,0.0,-67.97682069999999,15.412785,31.473639497,122.377266,287.277976,-0.39625496,-3.2196352,0.0,-12.8785407,-0.5403166,-4.22069622,0.0,-16.8827848,0.24729893,0.3177830789999999,0.9891957,1.271132282,2023-03-01,292
15,2023,4,-0.49518156,-3.06587482,0.0,-287.262787,-0.5967388,-3.78151016,0.0,-354.454159,-0.040302724,-0.4365848009999999,0.0,-51.1270907,-0.49579427,-3.08504901,0.0,-50.09649,-0.60476387,-3.86698493,0.0,-63.714202,-0.035605732,-0.425650877,0.0,-8.632633160000001,0.034892064,-2.524230816,0.0,-49.9009763,-0.19871294,-3.42359363,0.0,-66.9089012,2.6574907,2.3169788402,31.838135,23.4217823,-0.21543512,-2.1445976,0.0,-46.9126387,-0.5378343,-3.61309513,0.0,-74.264427,0.8395859,2.151573333,14.625236,32.391536047,0.023237498,-1.196510842,0.0,-28.088585870000003,-0.4045662,-3.21016536,0.0,-54.2361634,3.1673152,7.675012998000001,41.774467,80.3303648,0.12417743,-1.217705466,0.0,-79.62879459999999,0.01980279,-2.8746745110000003,0.0,-144.677864,5.3644037,14.223558224,152.00116,374.2294958,0.0041930373,-1.5035314827,0.0,-74.7972123,0.19390287,-1.349675958,2.22385,-65.9149578,4.237491,12.09025142,84.676674,229.10745485,-0.2028803,-1.97347208,0.0,-56.0407319,-0.4970946,-3.39114707,0.0,-85.781056,1.1960616,3.53950647,16.346317,50.5256698,-0.08720257,-1.7223334,0.0,-69.9711413,-0.3427851,-3.16677433,0.0,-103.275589,2.6493037,6.189156126,43.951385,104.6833234,-0.50706017,-3.1564467,0.0,-51.912167,-0.61069965,-3.85796275,0.0,-62.6164235,-0.06916427,-0.60310538,0.0,-12.5480887,0.111228906,-1.838955654,0.08423418,-33.52548482,-0.38773656,-3.2942792,0.0,-55.5750086,3.5240533,5.14141355,42.893295,58.405584700000006,-0.34864032,-2.71777199,0.0,-10.8710879,-0.5297229,-3.5164055,0.0,-14.0656221,0.42173913,0.4527075004999999,1.6869565,1.810829996,2023-04-01,190
16,2023,5,-0.5066596,-2.10562607,0.0,-195.77024,-0.5926591,-2.46852304,0.0,-231.731708,-0.07494279,-0.441126034,0.0,-44.153401,-0.4621679,-2.09557924,0.0,-34.766688,-0.61851376,-2.52622917,0.0,-41.341452,0.027698863,-0.388743831,0.0,-8.7835086,-0.07613253,-1.23553934,0.0,-29.461558,-0.4980063,-2.991414,0.0,-52.277526,1.7212808,4.26074001,20.07962,42.7729001,-0.33061925,-1.26894478,0.0,-26.6543182,-0.5396156,-1.7101869,0.0,-34.927827,0.44796428,0.59162596,6.3553653,7.6500169,-0.34603357,-1.28781374,0.0,-21.6188746,-0.5651444,-1.7552105,0.0,-28.711214,0.37381703,0.45135789,5.4709,4.9363774000000005,0.09254199,-1.647446844,0.0,-61.0405542,0.1139386,-2.95664492,0.0,-90.6152021,3.4859927,6.99799219,61.505486,138.3233067,-0.19370255,-1.14496228,0.0,-54.427894,-0.27064598,-1.83849752,0.0,-73.034341,2.2630036,3.9000211,31.71401,51.6491355,-0.08258092,-1.21358128,0.0,-35.1018685,-0.19064885,-1.75895732,0.0,-49.799708,2.4534967,4.04841677,45.15209,75.8276534,-0.12206745,-0.70945667,0.0,-35.586951,-0.18395486,-1.62208375,0.0,-61.2974905,2.4315956,6.4003358,42.40922,114.343469,-0.028135415,-1.411316715,0.0,-26.745792100000003,-0.45052448,-2.27050408,0.0,-38.323676,2.4301534,2.73818056,17.229357,19.2293656,0.0886677,-0.2485126999999999,0.055682883,-12.544929317,-0.43219233,-1.96799559,0.0,-33.9342167,3.6179245,9.7818365,42.55841,91.1234903,-0.5195912,-2.11166566,0.0,-8.4466626,-0.52416694,-2.21148692,0.0,-8.8459478,-0.12188168,-0.5766191300000001,0.0,-2.30647655,2023-05-01,207
17,2023,6,0.29017195,-3.91957961,0.0,-377.590855,-0.6032769,-5.54747806,0.0,-473.702578,3.622982,2.726141346,143.95163,65.6493413,-0.4111261,-4.106786,0.0,-68.424805,-0.61759883,-5.14432841,0.0,-83.755897,0.12824208,-0.600822274,0.0,-15.08208226,0.003756404,-3.196144166,0.0,-71.2315947,-0.49052227,-5.44687194,0.0,-102.512582,1.8071363,5.15864244,15.342842,35.7057778,-0.19053042,-2.54225075,0.0,-59.2260108,-0.5163062,-4.70133646,0.0,-96.6791295,0.9806731,3.8512434947,12.600546,51.8392243,-0.28405625,-2.73862757,0.0,-48.707847,-0.5591391,-4.76247036,0.0,-77.886005,0.53311795,2.75666195,6.079897,31.9060158,0.052196182,-1.281514428,0.0,-98.0449035,-0.22383301,-4.06052507,0.0,-181.81535,3.177353,12.61820391,76.15115,304.5147038,-0.03256135,-2.24437526,0.0,-103.00864,0.15582389,-2.97106031,0.0,-128.5101352,3.3626974,8.69488642,82.13486,168.569707,-0.076603375,-1.716003955,0.0,-57.8317645,-0.29921076,-3.64582514,0.0,-96.217756,2.9755776,12.1343218,55.305485,191.0887625,-0.05316189,-2.68214096,0.0,-102.4508923,-0.3485232,-4.19811682,0.0,-135.5117455,2.886532,6.11687471,50.853966,88.70453810000001,-0.028289007,-3.445133147,0.0,-60.7426693,-0.5268677,-4.79267021,0.0,-78.187287,1.8505747,2.044333284,15.738691,10.753077599999996,0.099871665,-0.7938467386,0.0,-29.0537214,-0.45863497,-4.05296038,0.0,-69.6388767,3.4971194,16.220494505,32.88378,145.1312256,-0.3442326,-3.66486984,0.0,-14.6594792,-0.5263508,-4.51651087,0.0,-18.0660438,0.43634686,0.550727991,1.7453874,2.20291205,2023-06-01,197
18,2023,7,-0.49807078,-1.55077928,0.0,-144.502091,-0.57459235,-1.83019545,0.0,-172.036935,-0.054208275,-0.268852,0.0,-28.333799,0.0650214,-0.3673614,0.46295923,-7.12178977,-0.11866004,-0.7702239399999999,0.0,-14.560253,6.398443,6.484097005000001,76.8757,76.93058420999999,-0.23236272,-0.77556032,0.0,-15.3887827,-0.5785084,-1.2321076,0.0,-22.778203,0.7692724,0.63651627,9.525577,6.8792419,-0.35825062,-0.35825062,0.0,-7.663306,-0.6011827,-0.6011827,0.0,-12.155526,0.32433698,0.32433698,4.8904715,4.8904715,-0.24720244,-0.24720244,0.0,-5.430662,-0.57738286,-0.57738286,0.0,-9.662674,0.72360617,0.72360617,6.1789603,6.1789603,0.057986822,-0.4640440079999999,0.0,-27.455707,-0.3800551,-1.06617716,0.0,-45.735223,3.7008224,3.61658784,82.32587,78.2580957,-0.15557145,-1.1083066,0.0,-41.6943832,0.25334096,-0.6287195999999999,1.308139,-30.22386616,4.005007,7.33573866,22.840908,62.6514564,-0.25312856,-1.21175279,0.0,-32.110603,-0.50572324,-1.7763805,0.0,-43.361433000000005,0.8595166,0.90790936,17.774065,15.374595,-0.2769997,-1.84017265,0.0,-59.757778,-0.5593024,-2.37803916,0.0,-72.06597,0.62445414,0.3028241,12.84996,1.7847779,-0.16533566,-1.20562976,0.0,-20.4426493,-0.47314978,-1.74132586,0.0,-28.4974184,1.310717,1.1182325999999998,18.041014,13.8163043,-0.39974633,-0.94752726,0.0,-15.8116526,-0.5610603,-1.2604817,0.0,-20.502455,0.22522523,0.106090185,1.745999,-0.2478442999999999,-0.4765604,-2.04790817,0.0,-8.1916328,-0.51710266,-2.28213885,0.0,-9.1285552,-0.0020905924,-0.3539256534,0.0,-1.41570257,2023-07-01,295
19,2023,8,0.09109932,-1.76220233,0.0,-156.61087,-0.4084556,-2.7922616,0.0,-220.049597,4.308127,4.463533352,163.81166,190.51491713,0.48933285,-1.4475706600000002,0.0,-30.4187001,-0.38261777,-3.87688272,0.0,-57.3683401,5.5618377,12.235042496,33.342674,83.91104510000001,-0.5076146,-2.6826446,0.0,-49.033902,-0.6070373,-3.13142288,0.0,-57.058499,-0.07152151,-0.6333977049999999,0.0,-13.1310474,-0.17966561,-2.22894698,0.0,-48.6353288,0.49822673,-2.48193994,4.931561,-55.901492000000005,7.1567082,8.30454439,45.284573,57.20071777,-0.29461232,-1.93101134,0.0,-34.5525805,-0.5177705,-2.89131003,0.0,-47.583552,0.6345178,1.413469552,6.3934784,12.81859923,0.09174228,-1.598327654,0.0,-57.9583311,-0.3373106,-2.7335226500000003,0.0,-93.2237459,4.61544,5.89574301,111.6151,142.48358213,-0.12973107,-2.41102746,0.0,-98.857254,0.15027085,-1.65015806,0.0,-77.36728988,4.604113,9.55696734,104.283035,159.1949589,-0.07089425,-1.46950598,0.0,-44.2864588,-0.2422581,-2.42649532,0.0,-63.945493,3.2693334,5.37094244,52.177177,76.7458212,-0.049277768,-1.829347998,0.0,-65.0706855,-0.3620062,-2.5260944,0.0,-80.496419,2.8365848,3.570425231,46.07238,57.7420101,-0.23025735,-1.83118521,0.0,-31.411539000000005,-0.54690945,-2.31811715,0.0,-38.069129,0.7728938,0.3731173599999999,7.070468,-0.4748744999999998,-0.06649022,-1.9733783,0.0,-36.882729,-0.4639248,-3.2200279000000003,0.0,-54.235281,2.0706897,4.451343855,24.278868,41.0264919,-0.31594548,-2.76103992,0.0,-11.0441597,-0.49659848,-3.34944369,0.0,-13.3977748,0.60214007,0.443233711,2.4085603,1.77293485,2023-08-01,293
20,2023,9,-0.13335164,-2.58475215,0.0,-235.043805,-0.5354295,-3.67083747,0.0,-303.789496,1.1580756,1.2035970800000002,40.001175,31.284147500000003,0.31310472,-1.496484195,0.0,-36.0768461,-0.3684572,-3.4167378,0.0,-58.975183,7.8089232,10.952362924,52.111988,75.61922039999999,0.25200924,-1.585589846,0.0,-41.6676909,0.40316018,-2.59851921,1.3558642,-54.7956868,8.124204,12.911222164000002,81.94984,121.8267317,-0.15161698,-2.24721911,0.0,-47.926635000000005,-0.4977066,-3.62803724,0.0,-71.949736,1.1960431,2.352006277,16.325449,28.8531835,-0.10549035,-1.50774756,0.0,-28.341354,-0.48386288,-2.94238182,0.0,-48.152448,1.4225664,3.406722507,16.871822,38.471817900000005,0.19699062,-1.41153929,0.0,-86.553663,-0.49716237,-3.57971993,0.0,-148.91783800000002,4.451441,8.043763668699999,102.50216,183.2956535,-0.19387959,-1.8948144,0.0,-84.021597,-0.18982452,-2.45966531,0.0,-104.520656,2.7704418,6.326665009999999,42.70183,87.3952804,-0.07824773,-2.52608203,0.0,-67.1988255,-0.33324435,-3.4041751,0.0,-85.492554,2.8027027,2.6393843400000003,32.6625,24.0207745,-0.18101941,-1.76656096,0.0,-59.585699000000005,-0.37357107,-2.31803712,0.0,-73.323131,1.7212214,1.39766908,22.928127,13.1108865,0.04106092,-1.54030566,0.0,-23.1298833,-0.34396017,-3.14366462,0.0,-44.7303917,2.899689,7.09150021,32.85715,86.19629789999999,0.28919908,-1.0586570599999998,3.8612237,-20.4956253,-0.21812084,-2.62191474,0.0,-44.333099,9.31657,12.250035993,126.49166,155.89048895,-0.3878143,-3.43834558,0.0,-13.7533825,-0.4384614,-3.90637133,0.0,-15.6254857,0.2844273,-0.2142070688,1.1377091,-0.8568283450000002,2023-09-01,308
